,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
10,26.695549428909025,26.474990153603787,25.63607719574636,25.852697912564008,26.89641591177629,24.801102796376533,25.92753052382829,25.254037022449783,25.821189444663247,27.006695549428905,26.155966916108703,24.92713666797952,25.32886963371406,26.352894840488386,26.159905474596297,25.82906656163844,25.3052382827885,26.534068530917683
11,26.695549428909025,27.35328869633714,25.74241827491138,25.852697912564008,27.979519495864515,25.313115399763685,25.92753052382829,25.336746750689247,26.12839700669555,27.38873572272548,26.620716817644745,24.92713666797952,25.68333989759748,26.37258763292635,26.159905474596297,26.254430878298546,26.195352500984644,26.707365104371807
12,26.695549428909025,27.69594328475777,26.6482867270579,25.852697912564008,28.558487593540764,25.313115399763685,26.207168176447425,25.60456872784561,26.317447814100042,27.727451752658528,26.620716817644745,24.92713666797952,25.884206380464754,26.37258763292635,26.860968885387944,26.553761323355648,26.36077195746357,27.17999212288303
13,27.030326900354467,27.888932650649856,26.6482867270579,26.451358802678218,28.613627412367073,26.179598267034265,26.624655376132328,25.6085072863332,26.675856636471053,28.014966522252852,26.620716817644745,25.56518314296968,25.94722331626625,26.37258763292635,26.99094131547853,26.801890508074045,26.86096888538795,27.341473020874357
14,28.11343048444269,28.719968491532093,26.92004726270185,27.026388341866873,28.645135880267826,26.218983851910206,26.624655376132328,25.73060259944861,26.675856636471053,28.30248129184719,26.971248523040565,25.679401339109894,26.010240252067746,26.37258763292635,27.499015360378102,26.85309176841276,26.86096888538795,27.341473020874357
15,28.11343048444269,28.960220559275303,27.684127609295,27.057896809767623,28.975974793225678,26.782197715636077,27.022449783379283,25.7345411579362,27.42418274911382,28.436392280425373,27.36116581331233,26.061441512406454,26.50649862150453,26.63253249310752,27.69200472627018,27.069712485230408,26.912170145726662,27.341473020874357
16,28.306419850334773,28.960220559275303,27.684127609295,27.057896809767623,28.983851910200862,26.782197715636077,29.81882630957069,26.116581331232773,27.684127609295,28.436392280425373,27.39267428121308,26.947617172115002,27.057896809767623,26.805829066561635,27.69200472627018,27.081528160693193,27.034265458842068,27.42418274911382
17,28.353682552185894,28.960220559275303,27.684127609295,27.168176447420244,29.046868846002365,27.01851122489169,29.81882630957069,26.675856636471053,27.69594328475777,28.436392280425373,27.50295391886569,27.79046868846002,27.152422213469876,26.805829066561635,27.762898779046868,27.270578968097677,27.057896809767623,27.723513194170934
18,28.353682552185894,29.105947223316264,27.9873966128397,27.38479716423789,29.25955100433241,27.522646711303658,29.85427333595905,26.849153209925166,27.833792831823548,28.436392280425373,27.50295391886569,27.971642378889328,27.463568333989762,26.805829066561635,27.92437967703821,27.435998424576606,27.172115005907838,27.82985427333596
19,28.353682552185894,29.105947223316264,28.286727057896805,27.39661283970067,29.25955100433241,27.522646711303658,30.894052776683736,27.128790862544303,28.02284363922804,28.436392280425373,28.089799133517126,28.011027963765255,27.936195352500988,27.065773926742807,28.77510831035841,27.51476959432848,27.211500590783768,27.82985427333596
20,28.526979125640022,29.105947223316264,28.400945254037023,27.39661283970067,29.25955100433241,27.865301299724297,30.894052776683736,27.317841669948802,28.176447420244195,28.436392280425373,28.089799133517126,28.011027963765255,27.971642378889328,27.081528160693193,28.77510831035841,27.51476959432848,27.75108310358409,28.03072075620323
21,28.814493895234342,29.105947223316264,28.58605750295392,27.39661283970067,29.48798739661284,27.865301299724297,30.894052776683736,27.38479716423789,28.404883812524613,28.52697912564001,28.089799133517126,28.385191020086648,28.077983458054355,27.28633320204805,29.011421819614025,27.94013391098858,27.75108310358409,28.03072075620323
22,29.48798739661284,29.243796770382037,28.928712091374553,27.39661283970067,29.629775502166204,27.865301299724297,30.913745569121705,27.51083103584088,28.45214651437573,28.95234344230012,28.148877510831035,28.995667585663647,28.526979125640022,27.37298148877511,29.031114612051997,28.014966522252852,27.908625443087825,28.077983458054355
23,29.60614415124065,29.243796770382037,29.031114612051987,27.530523828278852,29.629775502166204,27.88105553367468,30.913745569121705,27.69988184324537,28.861756597085467,28.95234344230012,28.389129578574238,28.995667585663647,28.905080740448998,27.51476959432848,29.031114612051997,28.014966522252852,28.511224891689643,28.089799133517136
24,29.60614415124065,29.243796770382037,29.436786136274122,27.534462386766442,29.712485230405672,27.88105553367468,30.913745569121705,27.869239858211888,28.885387948011022,29.318629381646318,28.57030326900354,28.995667585663647,28.905080740448998,27.55415517920441,29.070500196927927,28.176447420244195,28.613627412367077,28.444269397400557
25,29.665222528554548,29.243796770382037,29.436786136274122,27.597479322567946,30.20480504135487,27.88105553367468,31.457266640409607,28.160693186293816,29.740055139818832,29.318629381646318,28.57030326900354,29.007483261126428,28.905080740448998,27.82985427333596,29.740055139818832,28.290665616384405,28.613627412367077,28.696337140606538
26,29.665222528554548,29.243796770382037,29.436786136274122,27.597479322567946,30.20480504135487,28.34974399369831,31.457266640409607,28.452146514375734,29.96849153209925,29.90547459629775,28.960220559275303,29.007483261126428,28.987790468688463,28.286727057896808,29.740055139818832,28.44033083891296,29.125640015754232,28.983851910200862
27,30.54352107128791,29.243796770382037,29.913351713272945,27.79046868846003,30.20480504135487,29.176841276092947,31.457266640409607,28.660890114218198,29.96849153209925,29.90547459629775,28.960220559275303,29.007483261126428,29.10200866482868,28.786923985821186,29.740055139818832,28.44033083891296,29.448601811736907,29.373769200472626
28,30.716817644742022,29.298936589208356,30.027569909413156,28.09767625049232,30.3072075620323,29.176841276092947,31.457266640409607,28.755415517920447,29.96849153209925,29.90547459629775,28.960220559275303,29.007483261126428,29.18077983458055,28.790862544308787,29.870027569909414,28.44033083891296,29.87002756990941,29.401339109885782
29,30.716817644742022,29.298936589208356,30.027569909413156,28.09767625049232,30.3072075620323,29.176841276092947,31.69358014966523,28.782985427333603,30.228436392280432,29.90547459629775,28.960220559275303,29.129578574241823,29.35013784954707,28.790862544308787,29.870027569909414,28.842063804647488,29.940921622686094,30.01969279243797
30,30.748326112642776,29.298936589208356,30.027569909413156,28.09767625049232,30.39385584875935,29.176841276092947,31.874753840094524,28.782985427333603,30.228436392280432,29.90547459629775,28.960220559275303,29.1492713666798,29.558881449389524,28.790862544308787,29.870027569909414,28.88144938952343,29.940921622686094,30.16148089799134
31,30.748326112642776,29.39740055139818,30.196927924379672,28.255218589996055,30.39385584875935,29.176841276092947,31.874753840094524,28.901142181961408,30.228436392280432,29.90547459629775,28.960220559275303,29.161087042142572,29.558881449389524,29.27530523828279,29.93304450571091,28.995667585663647,29.940921622686094,30.606538007089405
32,30.748326112642776,29.58645135880268,30.196927924379672,28.255218589996055,30.55927530523828,29.176841276092947,31.874753840094524,29.30681370618354,30.228436392280432,29.90547459629775,29.082315872390705,29.212288302481287,29.610082709728246,29.65734541157936,29.93304450571091,29.251673887357224,29.940921622686094,30.606538007089405
33,30.945254037022448,29.720362347380856,30.196927924379672,28.255218589996055,30.55927530523828,29.176841276092947,31.874753840094524,29.30681370618354,30.445057109098073,30.027569909413156,29.133517132729416,29.684915320992516,29.610082709728246,29.65734541157936,29.93304450571091,29.36195352500984,29.940921622686094,30.606538007089405
34,30.945254037022448,29.720362347380856,30.196927924379672,29.503741630563212,30.55927530523828,29.176841276092947,31.874753840094524,29.30681370618354,30.445057109098073,30.027569909413156,29.18865695155573,29.684915320992516,29.610082709728246,29.65734541157936,30.04726270185113,29.45647892871209,29.96455297361165,30.606538007089405
35,31.15399763686491,30.303269003544703,30.196927924379672,29.503741630563212,30.55927530523828,29.176841276092947,31.874753840094524,29.58251280031509,31.3430484442694,30.208743599842453,29.239858211894447,29.6967309964553,29.610082709728246,29.743993698306422,30.07483261126428,29.45647892871209,29.96455297361165,30.606538007089405
36,31.15399763686491,30.303269003544703,30.220559275305238,29.54706577392674,30.55927530523828,29.176841276092947,31.874753840094524,29.972430090586855,31.421819614021267,30.484442693974014,29.515557306025997,29.76368649074439,29.740055139818832,29.743993698306422,30.153603781016148,29.53525009846396,29.96455297361165,30.63804647499016
37,31.15399763686491,30.452934226073257,30.279637652619144,30.011815675462774,30.55927530523828,29.243796770382037,31.874753840094524,30.374163056321393,31.618747538400946,30.531705395825128,29.85821189444663,30.669554942890905,29.95273729814888,29.743993698306422,30.25206774320598,29.53525009846396,30.13784954706577,30.63804647499016
38,31.15399763686491,30.689247735328866,30.598660890114218,30.011815675462774,30.55927530523828,29.28712091374557,31.874753840094524,30.374163056321393,31.618747538400946,30.531705395825128,29.85821189444663,30.669554942890905,30.16935801496653,29.743993698306422,30.256006301693574,29.67309964552973,30.354470263883414,30.63804647499016
39,31.15399763686491,30.76014178810556,30.77983458054352,30.011815675462774,30.681370618353682,29.28712091374557,31.93383221740843,30.374163056321393,31.618747538400946,30.724694761717213,30.063016935801485,30.878298542733365,30.16935801496653,29.90547459629776,30.279637652619144,29.67309964552973,30.354470263883414,30.64198503347775
40,31.15399763686491,30.76014178810556,30.8507286333202,30.13784954706577,30.77983458054352,29.594328475777864,31.93383221740843,30.374163056321393,31.851122489168965,30.724694761717213,30.063016935801485,30.878298542733365,30.279637652619147,30.118156754627808,30.70894052776684,29.96849153209925,30.445057109098073,30.64198503347775
41,31.15399763686491,30.76014178810556,31.256400157542334,30.13784954706577,30.77983458054352,29.594328475777864,31.93383221740843,30.374163056321393,31.851122489168965,30.724694761717213,30.26782197715636,31.36274123670737,30.3662859393462,30.118156754627808,30.980701063410798,30.24812918471839,30.66561638440331,31.008270972823947
42,31.15399763686491,30.76014178810556,31.256400157542334,30.37810161480898,31.083103584088224,30.153603781016148,31.93383221740843,30.51201260338716,31.937770775896023,31.004332414336357,30.803465931469088,31.697518708152817,30.496258369436788,30.40173296573455,30.980701063410798,30.24812918471839,30.66561638440331,31.008270972823947
43,31.500590783773127,30.76014178810556,31.256400157542334,30.43717999212289,31.153997636864904,30.21268215833005,31.93383221740843,30.60653800708941,31.937770775896023,31.004332414336357,30.803465931469088,31.697518708152817,30.496258369436788,30.464749901536045,30.988578180385982,30.42930287514769,30.81528160693186,31.008270972823947
44,31.500590783773127,30.76014178810556,31.256400157542334,30.500196927924375,31.153997636864904,30.236313509255613,31.93383221740843,30.665616384403314,31.937770775896023,31.004332414336357,30.803465931469088,31.697518708152817,30.496258369436788,30.464749901536045,31.027963765261923,30.42930287514769,30.81528160693186,31.291847183930685
45,31.500590783773127,30.795588814493893,31.256400157542334,30.500196927924375,31.153997636864904,30.236313509255613,31.937770775896023,31.043717999212287,31.937770775896023,31.004332414336357,30.803465931469088,31.697518708152817,30.807404489956678,30.464749901536045,31.11461205198897,30.42930287514769,30.81528160693186,31.291847183930685
46,31.547853485624266,30.795588814493893,31.445450964946822,30.81134304844427,31.153997636864904,30.551398188263093,31.937770775896023,31.130366285939346,31.937770775896023,31.004332414336357,30.803465931469088,31.697518708152817,31.14218196140213,30.527766837337538,31.602993304450568,30.42930287514769,30.901929893658924,31.291847183930685
47,31.721150059078372,30.980701063410788,31.445450964946822,31.067349350137853,31.153997636864904,30.551398188263093,32.339503741630566,31.130366285939346,31.937770775896023,31.004332414336357,30.803465931469088,31.697518708152817,31.280031508467907,30.6734935013785,31.602993304450568,30.42930287514769,30.909807010634108,31.610870421425762
48,31.721150059078372,31.067349350137853,31.445450964946822,31.067349350137853,31.153997636864904,30.551398188263093,32.339503741630566,31.445450964946836,31.937770775896023,31.004332414336357,30.803465931469088,31.697518708152817,31.280031508467907,30.6734935013785,31.602993304450568,30.42930287514769,30.909807010634108,31.610870421425762
49,31.721150059078372,31.067349350137853,31.445450964946822,31.067349350137853,31.153997636864904,30.673493501378488,32.339503741630566,31.445450964946836,31.937770775896023,31.004332414336357,30.803465931469088,31.697518708152817,31.476959432847586,30.921622686096892,31.602993304450568,30.42930287514769,31.27215439149271,31.81961402126821
50,31.77628987790468,31.067349350137853,31.516345017723516,31.067349350137853,31.153997636864904,30.673493501378488,32.339503741630566,31.445450964946836,31.96140212682159,31.14218196140213,30.803465931469088,31.697518708152817,31.476959432847586,30.921622686096892,31.602993304450568,30.484442693974014,31.27215439149271,31.81961402126821
51,31.77628987790468,31.77628987790468,32.03623473808586,31.268215833005122,31.153997636864904,30.909807010634108,32.45766049625837,31.445450964946836,31.96140212682159,31.14218196140213,30.803465931469088,31.705395825128,31.476959432847586,30.921622686096892,31.602993304450568,30.49231981094919,31.27215439149271,31.81961402126821
52,32.05986608901143,31.77628987790468,32.03623473808586,31.268215833005122,31.153997636864904,30.909807010634108,32.45766049625837,31.571484836549825,31.96140212682159,31.14218196140213,30.803465931469088,31.75659708546672,31.476959432847586,30.921622686096892,31.602993304450568,30.49231981094919,31.27215439149271,31.981094919259554
53,32.05986608901143,31.77628987790468,32.18589996061441,31.721150059078372,31.153997636864904,31.083103584088224,32.776683733753444,31.571484836549825,31.96140212682159,31.14218196140213,30.838912957857428,31.89050807404489,31.476959432847586,30.921622686096892,31.84324537219377,30.50807404489957,31.27215439149271,31.981094919259554
54,32.181961402126824,31.77628987790468,32.18589996061441,31.721150059078372,31.335171327294212,31.083103584088224,32.776683733753444,31.618747538400946,31.96140212682159,31.14218196140213,30.838912957857428,31.89050807404489,31.476959432847586,30.921622686096892,31.855061047656555,30.51201260338716,31.417881055533677,32.76486805829067
55,32.80031508467901,31.77628987790468,32.1977156360772,31.721150059078372,31.465143757384798,31.12248916896416,32.81606931862937,31.677825915714852,32.28436392280426,31.16581331232769,30.838912957857428,31.89050807404489,31.86687672311933,30.921622686096892,32.27254824734148,30.51201260338716,31.417881055533677,33.02087435998425
56,33.2965734541158,31.77628987790468,32.1977156360772,32.02835762111067,31.480897991335173,31.12248916896416,32.81606931862937,31.878692398582125,32.28436392280426,31.16581331232769,30.838912957857428,31.89050807404489,31.90626230799527,30.921622686096892,32.500984639621905,30.87042142575817,31.73690429302875,33.02087435998425
57,33.62741236707366,32.040173296573464,32.1977156360772,32.02835762111067,31.480897991335173,31.12248916896416,32.985427333595894,32.22528554549036,32.28436392280426,31.16581331232769,30.838912957857428,31.89050807404489,31.992910594722325,30.921622686096892,32.500984639621905,31.071287908625447,31.73690429302875,33.02087435998425
58,33.62741236707366,32.09925167388737,32.1977156360772,32.2567940133911,31.480897991335173,31.240645923591966,32.985427333595894,32.701851122489174,32.28436392280426,31.181567546278067,30.838912957857428,32.012603387160304,31.992910594722325,30.921622686096892,32.500984639621905,31.311539976368646,32.020480504135485,33.02087435998425
59,33.62741236707366,32.09925167388737,32.1977156360772,32.2567940133911,31.480897991335173,31.240645923591966,32.985427333595894,32.989365892083505,32.28436392280426,31.24852304056716,30.838912957857428,32.24103977944073,32.359196534068516,30.921622686096892,32.500984639621905,31.311539976368646,32.020480504135485,33.14296967309964
60,33.62741236707366,32.39858211894447,32.1977156360772,32.315872390704996,31.480897991335173,31.41000393855849,33.241433635289475,33.2926348956282,32.53249310752265,31.24852304056716,30.838912957857428,32.31981094919259,32.359196534068516,30.921622686096892,32.500984639621905,31.311539976368646,32.41433635289484,33.14296967309964
61,33.62741236707366,32.39858211894447,32.1977156360772,32.315872390704996,31.587239070500196,31.73690429302875,33.48168570303269,33.418668767231196,32.53249310752265,31.24852304056716,30.838912957857428,32.31981094919259,32.359196534068516,30.921622686096892,32.500984639621905,31.374556912170142,32.41433635289484,33.14296967309964
62,33.62741236707366,32.39858211894447,32.1977156360772,32.315872390704996,31.587239070500196,31.93777077589602,33.48168570303269,33.418668767231196,32.53249310752265,31.24852304056716,30.838912957857428,32.31981094919259,32.359196534068516,31.236707365104376,32.500984639621905,31.374556912170142,32.41433635289484,33.14296967309964
63,33.62741236707366,32.39858211894447,32.31193383221741,32.315872390704996,31.587239070500196,31.93777077589602,33.48168570303269,33.43836155966916,32.53249310752265,31.24852304056716,30.838912957857428,32.31981094919259,32.359196534068516,31.236707365104376,32.500984639621905,31.374556912170142,32.41433635289484,33.14296967309964
64,33.62741236707366,32.39858211894447,32.31193383221741,32.315872390704996,31.587239070500196,31.93777077589602,33.48168570303269,33.43836155966916,32.53249310752265,31.24852304056716,30.838912957857428,32.68609688853879,32.52855454903506,31.236707365104376,32.500984639621905,31.374556912170142,32.41433635289484,33.32414336352895
65,33.63135092556125,32.39858211894447,32.31193383221741,32.74517526585269,31.587239070500196,31.93777077589602,33.48168570303269,33.43836155966916,32.53249310752265,31.24852304056716,30.996455297361173,32.68609688853879,32.52855454903506,31.236707365104376,33.14296967309964,31.374556912170142,32.41433635289484,33.32414336352895
66,33.82827884994092,32.39858211894447,32.41827491138243,32.74517526585269,31.587239070500196,31.93777077589602,33.48168570303269,33.43836155966916,32.53249310752265,31.24852304056716,30.996455297361173,32.68609688853879,32.52855454903506,31.65419456478929,33.225679401339114,31.480897991335173,32.41433635289484,33.32414336352895
67,33.82827884994092,32.39858211894447,32.41827491138243,33.261126427727454,31.587239070500196,31.93777077589602,33.48168570303269,33.43836155966916,32.53249310752265,31.24852304056716,30.996455297361173,32.68609688853879,32.52855454903506,31.65419456478929,33.225679401339114,31.520283576211103,32.41433635289484,33.32414336352895
68,33.82827884994092,32.445844820795585,32.41827491138243,33.261126427727454,31.587239070500196,31.93777077589602,33.48168570303269,33.43836155966916,32.760929499803076,31.24852304056716,30.996455297361173,32.68609688853879,32.52855454903506,31.713272942103192,33.225679401339114,31.520283576211103,32.41433635289484,33.560456872784556
69,33.82827884994092,32.85545490350533,32.41827491138243,33.261126427727454,31.587239070500196,31.93777077589602,33.48168570303269,33.60771957463568,32.80031508467901,31.24852304056716,30.996455297361173,32.68609688853879,32.52855454903506,31.713272942103192,33.225679401339114,31.890508074044906,32.60338716029933,33.560456872784556
70,33.82827884994092,33.01693580149665,32.41827491138243,33.261126427727454,31.587239070500196,32.04411185506105,33.48168570303269,33.70618353682552,32.80031508467901,31.24852304056716,30.996455297361173,32.69397400551398,32.57975580937377,31.713272942103192,33.225679401339114,31.890508074044906,32.60338716029933,33.9661283970067
71,33.82827884994092,33.591965340685306,32.41827491138243,33.261126427727454,31.587239070500196,32.04411185506105,33.48168570303269,33.70618353682552,32.80031508467901,31.24852304056716,30.996455297361173,32.69397400551398,32.57975580937377,31.713272942103192,33.225679401339114,31.890508074044906,32.60338716029933,33.9661283970067
72,33.97006695549429,33.591965340685306,32.41827491138243,33.261126427727454,31.587239070500196,32.04411185506105,33.48168570303269,33.70618353682552,32.80031508467901,31.24852304056716,30.996455297361173,32.69397400551398,32.57975580937377,31.713272942103192,33.38322174084285,31.890508074044906,32.60338716029933,33.9661283970067
73,33.97006695549429,33.591965340685306,32.41827491138243,33.261126427727454,31.587239070500196,32.05986608901142,33.48168570303269,33.70618353682552,32.839700669554944,31.63056321386373,31.004332414336357,32.69397400551398,33.05632138637259,31.713272942103192,33.619535250098465,31.890508074044906,32.60338716029933,33.9661283970067
74,33.97006695549429,33.591965340685306,32.422213469870016,33.261126427727454,31.587239070500196,32.05986608901142,33.48168570303269,34.24576604962584,32.839700669554944,31.63056321386373,31.004332414336357,32.69397400551398,33.05632138637259,31.99291059472233,33.619535250098465,31.8944466325325,32.83970066955494,34.46238676644349
75,33.97006695549429,33.591965340685306,32.422213469870016,33.4147302087436,31.587239070500196,32.05986608901142,33.48168570303269,34.24576604962584,32.839700669554944,31.63056321386373,31.035840882237107,32.69397400551398,33.05632138637259,32.71760535643955,33.619535250098465,31.8944466325325,32.83970066955494,34.706577392674276
76,33.97006695549429,33.591965340685306,32.422213469870016,33.4147302087436,31.784166994879875,32.05986608901142,33.48168570303269,34.24576604962584,32.839700669554944,31.63056321386373,31.035840882237107,32.69397400551398,33.05632138637259,32.71760535643955,33.619535250098465,32.05986608901142,32.83970066955494,34.706577392674276
77,33.97006695549429,33.591965340685306,32.422213469870016,33.4147302087436,31.788105553367465,32.05986608901142,33.48168570303269,34.42300118156755,32.839700669554944,31.63056321386373,31.035840882237107,32.76486805829066,33.05632138637259,32.71760535643955,33.619535250098465,32.05986608901142,32.83970066955494,34.706577392674276
78,33.97006695549429,33.591965340685306,32.68609688853879,33.4147302087436,31.788105553367465,32.05986608901142,33.48168570303269,34.42300118156755,32.99724300905869,31.65419456478929,31.035840882237107,32.76486805829066,33.05632138637259,32.71760535643955,33.714060653800715,32.05986608901142,32.83970066955494,34.706577392674276
79,33.97006695549429,33.591965340685306,32.68609688853879,33.4147302087436,31.788105553367465,32.05986608901142,33.48168570303269,34.42300118156755,32.99724300905869,31.65419456478929,31.035840882237107,32.76486805829066,33.05632138637259,32.756990941315486,33.753446238676645,32.05986608901142,32.83970066955494,34.706577392674276
80,33.97006695549429,33.591965340685306,32.68609688853879,33.4147302087436,31.788105553367465,32.05986608901142,33.48168570303269,34.549035053170535,32.99724300905869,31.65419456478929,31.035840882237107,32.76486805829066,33.05632138637259,32.756990941315486,33.753446238676645,32.05986608901142,32.83970066955494,34.706577392674276
81,33.97006695549429,33.591965340685306,32.68609688853879,33.4147302087436,32.051988972036234,32.05986608901142,33.48168570303269,34.549035053170535,32.99724300905869,31.87869239858212,31.035840882237107,32.76486805829066,33.05632138637259,32.756990941315486,33.753446238676645,32.05986608901142,32.83970066955494,34.706577392674276
82,33.97006695549429,33.591965340685306,32.68609688853879,33.4147302087436,32.051988972036234,32.05986608901142,33.48168570303269,34.549035053170535,32.99724300905869,31.87869239858212,31.035840882237107,32.76486805829066,33.05632138637259,32.756990941315486,33.753446238676645,32.39858211894447,32.83970066955494,34.706577392674276
83,33.97006695549429,33.591965340685306,32.78062229224104,33.4147302087436,32.051988972036234,32.05986608901142,33.48168570303269,34.549035053170535,32.99724300905869,31.87869239858212,31.035840882237107,32.76486805829066,33.05632138637259,32.756990941315486,33.753446238676645,32.39858211894447,32.83970066955494,34.74202441906263
84,34.009452540370226,33.591965340685306,32.78062229224104,33.4147302087436,32.051988972036234,32.05986608901142,33.48168570303269,34.549035053170535,32.99724300905869,31.87869239858212,31.035840882237107,32.76486805829066,33.05632138637259,32.756990941315486,33.753446238676645,32.437967703820405,32.83970066955494,34.74202441906263
85,34.09610082709729,33.591965340685306,32.78062229224104,33.4147302087436,32.15439149271367,32.05986608901142,33.48168570303269,34.549035053170535,32.99724300905869,31.87869239858212,31.035840882237107,32.76486805829066,33.31626624655376,32.756990941315486,33.781016148089805,32.49310752264671,32.83970066955494,35.025600630169365
86,34.09610082709729,33.591965340685306,32.78062229224104,33.4147302087436,32.15439149271367,32.05986608901142,33.48168570303269,34.549035053170535,32.99724300905869,31.910200866482874,31.19338322174084,32.76486805829066,33.31626624655376,32.756990941315486,33.781016148089805,32.49310752264671,32.83970066955494,35.025600630169365
87,34.09610082709729,33.591965340685306,32.78062229224104,33.4147302087436,32.32374950768019,32.05986608901142,33.48168570303269,34.549035053170535,32.99724300905869,32.473414730208745,31.19338322174084,32.76486805829066,33.43836155966916,32.756990941315486,33.781016148089805,32.49310752264671,32.83970066955494,35.025600630169365
88,34.09610082709729,33.591965340685306,32.78062229224104,33.4147302087436,32.32374950768019,32.05986608901142,33.48168570303269,34.549035053170535,32.99724300905869,32.51280031508468,31.291847183930678,32.76486805829066,33.43836155966916,32.804253643166604,33.781016148089805,32.49310752264671,32.83970066955494,35.025600630169365
89,34.09610082709729,33.591965340685306,32.78062229224104,33.450177235131946,32.32374950768019,32.05986608901142,33.48168570303269,34.549035053170535,32.99724300905869,32.51280031508468,31.291847183930678,32.76486805829066,33.43836155966916,32.804253643166604,33.781016148089805,32.49310752264671,32.83970066955494,35.025600630169365
90,34.13154785348563,33.61165813312327,32.78062229224104,33.450177235131946,32.32374950768019,32.05986608901142,33.48168570303269,34.549035053170535,32.99724300905869,32.51280031508468,31.291847183930678,32.76486805829066,33.43836155966916,32.847577786530124,33.887357227254824,32.59944860181173,32.83970066955494,35.025600630169365
91,34.13154785348563,33.61559669161087,32.91453328081923,33.54470263883419,32.32374950768019,32.05986608901142,33.48168570303269,34.549035053170535,32.99724300905869,32.51280031508468,31.291847183930678,32.76486805829066,33.43836155966916,32.847577786530124,33.887357227254824,32.63489562820008,32.83970066955494,35.025600630169365
92,34.13154785348563,33.61559669161087,32.91453328081923,33.54470263883419,32.32374950768019,32.38282788499409,33.48168570303269,34.549035053170535,32.99724300905869,32.51280031508468,31.291847183930678,32.76486805829066,33.43836155966916,32.847577786530124,33.887357227254824,32.63489562820008,33.095706971248525,35.025600630169365
93,34.13154785348563,33.93461992910595,32.91453328081923,33.54470263883419,32.32374950768019,32.38282788499409,33.48168570303269,34.549035053170535,32.99724300905869,32.51280031508468,31.291847183930678,32.76486805829066,33.43836155966916,32.847577786530124,33.887357227254824,32.63489562820008,33.095706971248525,35.025600630169365
94,34.13154785348563,34.0921622686097,32.91453328081923,33.54470263883419,32.32374950768019,32.38282788499409,33.48168570303269,34.549035053170535,32.99724300905869,32.812130760141784,31.291847183930678,32.76486805829066,33.43836155966916,32.847577786530124,33.887357227254824,32.63489562820008,33.095706971248525,35.025600630169365
