0	11.1598626478	9.5001907669	6.9629912247	6.8103777184	8.5463563525	11.1598626478	5.4177794735	8.9469668066	7.7832888211	7.5352918733	8.3822968333
1	11.1598626478	9.5001907669	6.9629912247	6.8103777184	8.5463563525	11.1598626478	5.4177794735	8.9469668066	7.7832888211	7.5352918733	8.3822968333
2	11.1598626478	9.5001907669	8.0122090805	8.8325066768	8.5463563525	11.1598626478	5.8946966807	9.2712705074	7.7832888211	8.0885158337	8.8248760015
3	11.1598626478	9.5001907669	8.1648225868	8.8325066768	13.5062953071	11.1598626478	5.9328500572	9.2712705074	10.3967951164	8.0885158337	9.6012972148
4	11.1598626478	9.5001907669	8.1648225868	8.8325066768	13.5062953071	11.1598626478	6.1999236932	10.9118657001	10.3967951164	8.0885158337	9.7920640977
5	11.2552460893	9.5001907669	8.508202976	8.8325066768	13.5062953071	11.1598626478	9.2712705074	10.9118657001	10.3967951164	8.4509729111	10.1793208699
6	11.2552460893	9.5001907669	8.508202976	10.6638687524	13.5062953071	11.1598626478	9.2712705074	10.9118657001	10.3967951164	8.4509729111	10.3624570775
7	11.2552460893	9.5001907669	9.6337275849	11.3887829073	13.5062953071	11.5604731019	10.9881724533	11.7512399847	11.4460129721	10.3204883632	11.1350629531
8	11.2552460893	9.843571156	9.6337275849	11.3887829073	13.5062953071	11.5604731019	10.9881724533	11.7512399847	11.4460129721	10.3204883632	11.169400992
9	11.2552460893	9.843571156	9.6337275849	11.3887829073	13.5062953071	11.5604731019	10.9881724533	11.7512399847	11.4460129721	10.3204883632	11.169400992
10	11.2552460893	10.0152613506	10.3967951164	11.3887829073	13.5062953071	11.5604731019	10.9881724533	11.7512399847	12.6478443342	10.3204883632	11.3830599008
11	11.2552460893	11.6177031667	10.3967951164	11.3887829073	13.5062953071	11.5604731019	10.9881724533	11.7512399847	12.6478443342	10.3204883632	11.5433040824
12	11.2552460893	11.6177031667	10.3967951164	11.3887829073	13.5062953071	11.5604731019	10.9881724533	11.7512399847	12.6478443342	10.3204883632	11.5433040824
13	11.2552460893	11.6177031667	10.3967951164	11.3887829073	13.5062953071	11.5604731019	10.9881724533	11.7512399847	12.6478443342	10.3204883632	11.5433040824
14	11.2552460893	11.6177031667	10.3967951164	11.3887829073	13.5062953071	11.5604731019	10.9881724533	11.8084700496	12.6478443342	12.3616940099	11.7531476536
15	11.2552460893	11.636779855	12.2281571919	11.3887829073	13.5062953071	11.5604731019	10.9881724533	11.8084700496	12.6478443342	12.3616940099	11.93819153
16	11.4841663487	11.636779855	12.2281571919	11.3887829073	13.5062953071	11.5604731019	10.9881724533	11.8084700496	12.6478443342	12.3616940099	11.9610835559
17	12.1900038153	11.636779855	12.2281571919	11.3887829073	13.5062953071	11.5604731019	10.9881724533	11.8084700496	12.6478443342	13.3536818008	12.1308660816
18	12.1900038153	11.636779855	12.2281571919	11.3887829073	13.5062953071	11.5604731019	10.9881724533	11.8084700496	12.6478443342	13.3536818008	12.1308660816
19	12.1900038153	13.2582983594	12.2281571919	11.3887829073	13.5062953071	11.5604731019	10.9881724533	11.8084700496	12.6478443342	13.3536818008	12.2930179321
20	12.1900038153	13.2582983594	12.2281571919	12.3616940099	13.5062953071	12.9721480351	10.9881724533	11.8084700496	12.6478443342	13.3536818008	12.5314765357
21	12.1900038153	13.2582983594	12.2281571919	12.3616940099	13.5062953071	12.9721480351	10.9881724533	11.8084700496	12.6478443342	13.3536818008	12.5314765357
22	12.1900038153	13.2582983594	12.2281571919	12.3616940099	13.5062953071	12.9721480351	11.1598626478	11.8084700496	13.1438382297	13.3536818008	12.5982449447
23	12.1900038153	13.2582983594	12.2281571919	12.3616940099	13.5062953071	12.9721480351	11.503243037	12.1900038153	13.2010682945	13.3536818008	12.6764593667
24	12.1900038153	13.2582983594	12.2281571919	12.3616940099	13.5062953071	12.9721480351	11.503243037	12.1900038153	13.2010682945	13.3536818008	12.6764593667
25	12.1900038153	13.2582983594	12.2281571919	12.3616940099	13.5062953071	12.9721480351	11.503243037	12.1900038153	13.2010682945	13.3536818008	12.6764593667
26	12.1900038153	13.2582983594	12.2281571919	12.3616940099	13.5062953071	12.9721480351	11.503243037	12.1900038153	13.2010682945	13.3536818008	12.6764593667
27	12.1900038153	13.2582983594	12.2281571919	12.4952308279	13.5062953071	12.9721480351	11.503243037	12.1900038153	13.2010682945	13.3536818008	12.6898130485
28	12.1900038153	13.2582983594	12.2281571919	12.4952308279	13.5062953071	12.9721480351	11.503243037	12.1900038153	13.2010682945	13.3536818008	12.6898130485
29	12.1900038153	13.2582983594	12.2281571919	14.231209462	13.5062953071	12.9721480351	11.503243037	12.1900038153	13.2010682945	13.3536818008	12.8634109119
30	12.9149179702	13.2582983594	12.2281571919	14.231209462	13.5062953071	12.9721480351	11.503243037	12.1900038153	13.2010682945	13.3536818008	12.9359023274
31	12.9149179702	13.2582983594	12.2281571919	14.231209462	13.5062953071	12.9721480351	11.503243037	12.1900038153	13.2010682945	13.3536818008	12.9359023274
32	12.9149179702	13.2582983594	12.8386112171	14.4410530332	13.5062953071	14.0595192675	12.6287676459	12.1900038153	13.2010682945	13.3536818008	13.2392216711
33	12.9149179702	13.2582983594	13.1438382297	14.4410530332	13.8115223197	14.0595192675	12.6287676459	12.1900038153	13.2010682945	13.3536818008	13.3002670736
34	12.9149179702	13.2773750477	13.1438382297	14.4410530332	13.8115223197	14.0595192675	12.6287676459	12.1900038153	13.2010682945	13.3536818008	13.3021747425
35	12.9149179702	13.2773750477	13.1438382297	14.4410530332	13.8115223197	14.0595192675	12.6287676459	12.1900038153	13.2010682945	13.3536818008	13.3021747425
36	12.9149179702	13.2773750477	13.1438382297	14.4410530332	13.8115223197	14.0595192675	12.6287676459	12.1900038153	13.2010682945	13.3536818008	13.3021747425
37	12.9149179702	14.0785959557	13.1438382297	14.4410530332	13.8115223197	14.0595192675	13.0103014117	12.1900038153	13.2010682945	13.3536818008	13.4204502098
38	12.9149179702	14.0785959557	13.1438382297	14.4410530332	13.8115223197	14.0595192675	13.0103014117	12.1900038153	13.2010682945	13.3536818008	13.4204502098
39	12.9149179702	14.0785959557	13.1438382297	14.4410530332	13.8115223197	14.0595192675	13.0103014117	12.1900038153	13.5062953071	13.6016787486	13.4757726059
40	12.9149179702	15.2041205647	13.1438382297	14.4410530332	13.8115223197	14.0595192675	13.0103014117	12.1900038153	13.5062953071	13.6016787486	13.5883250668
41	12.9149179702	15.2041205647	13.1438382297	14.4410530332	13.8115223197	14.0595192675	13.0103014117	12.5715375811	13.5062953071	13.6016787486	13.6264784433
42	12.9149179702	15.2041205647	13.1438382297	14.4410530332	13.8115223197	14.0595192675	13.0103014117	12.5715375811	13.5062953071	13.6016787486	13.6264784433
43	12.9149179702	15.2041205647	13.1438382297	14.4410530332	13.8115223197	14.0595192675	17.2453262114	14.3265929035	13.5062953071	13.6016787486	14.2254864556
44	12.9149179702	15.2041205647	13.1438382297	14.4410530332	13.8115223197	14.0595192675	17.2453262114	14.3265929035	13.5062953071	13.6016787486	14.2254864556
45	12.9149179702	15.2041205647	13.1438382297	14.4410530332	13.8115223197	14.0595192675	17.2453262114	14.3265929035	13.5062953071	13.6016787486	14.2254864556
46	13.8496756963	15.2041205647	13.1438382297	14.4410530332	13.8115223197	14.0595192675	17.2453262114	14.3265929035	13.5062953071	13.6016787486	14.3189622282
47	13.8496756963	15.2041205647	13.1438382297	14.4410530332	13.8115223197	14.0595192675	17.2453262114	14.3265929035	13.5062953071	13.6016787486	14.3189622282
48	13.8496756963	15.2041205647	13.1438382297	14.4410530332	13.8115223197	14.0595192675	17.2453262114	14.3265929035	13.5062953071	13.6016787486	14.3189622282
49	13.8496756963	15.2041205647	13.1438382297	14.4410530332	13.8115223197	14.0595192675	17.2453262114	14.3265929035	13.5062953071	13.6016787486	14.3189622282
50	13.8496756963	15.2041205647	13.1438382297	15.0324303701	13.8115223197	14.0595192675	17.2453262114	14.3265929035	13.5062953071	13.6016787486	14.3780999618
