,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
15,6.506780004047763,6.180935033394049,6.344869459623557,6.219388787694799,6.087836470350133,6.348917223234162,6.1141469338190655,6.116170815624367,6.3833232139243075,6.138433515482697,6.2983201781016,6.429872495446267,6.2558186601902435,6.415705322809147,6.025096134385753,5.8793766444039655,6.211293260473587,6.524994940295487,6.269985832827362,6.415705322809147,6.269985832827362,6.3023679417122045,6.247723132969035
16,6.583687512649262,6.229508196721312,6.425824731835661,6.395466504756121,6.308439587128111,6.3549888686500715,6.160696215341026,6.1667678607569325,6.446063549888686,6.223436551305404,6.363084395871281,6.498684476826552,6.318558996154624,6.502732240437157,6.140457397287999,5.899615462456992,6.211293260473587,6.618093503339405,6.454159077109897,6.476421776968224,6.389394859340214,6.3023679417122045,6.314511232544018
17,6.642380085003036,6.241651487553128,6.442015786278081,6.474397895162923,6.363084395871281,6.3610605140659775,6.160696215341026,6.294272414490994,6.5816636308439564,6.2254604331107055,6.369156041287188,6.498684476826552,6.3833232139243075,6.5452337583485125,6.140457397287999,5.976522971058491,6.336773932402347,6.703096539162114,6.563448694596236,6.597854685286379,6.40153815017203,6.328678405181138,6.369156041287188
18,6.798218984011331,6.263914187411455,6.4642784861364095,6.474397895162923,6.474397895162921,6.514875531268975,6.263914187411455,6.294272414490994,6.67678607569318,6.241651487553128,6.4136814410038445,6.52904270390609,6.3833232139243075,6.7354786480469535,6.148552924509209,6.021048370775146,6.431896377251568,6.7820279295689145,6.5735681036227485,6.674762193887878,6.415705322809147,6.385347095729609,6.369156041287188
19,6.8731026108075275,6.336773932402347,6.7597652297105855,6.474397895162923,6.524994940295487,6.531066585711395,6.33070228698644,6.322606759765231,6.713215948188625,6.377251568508399,6.4136814410038445,6.64440396680834,6.565472576401538,6.753693584294678,6.272009714632665,6.1991499696417725,6.435944140862174,6.794171220400728,6.638332321392431,6.810362274843148,6.4683262497470135,6.385347095729609,6.561424812790934
20,6.90548471969237,6.379275450313702,6.7820279295689145,6.474397895162923,6.524994940295487,6.555353167375027,6.369156041287188,6.4379680226674765,6.804290629427241,6.397490386561423,6.450111313499293,6.773932402347702,6.63023679417122,6.8164339202590565,6.286176887269781,6.241651487553128,6.484517304189437,6.798218984011331,6.658571139445456,6.8123861566484525,6.514875531268972,6.4379680226674765,6.798218984011331
21,7.004654928152196,6.397490386561423,6.79619510220603,6.537138231127303,6.531066585711395,6.5776158672333525,6.435944140862174,6.4379680226674765,6.887269783444648,6.415705322809147,6.450111313499293,6.814410038453755,6.715239829993927,6.822505565674964,6.308439587128111,6.417729204614451,6.541185994737908,6.828577211090874,6.751669702489375,6.826553329285568,6.5776158672333525,6.454159077109897,6.834648856506781
22,7.140255009107468,6.496660595021251,6.956081764824934,6.549281521959117,6.593806921675774,6.5776158672333525,6.482493422384134,6.54320987654321,6.88929366524995,6.516899413074277,6.466302367941713,6.941914592187817,6.775956284153006,6.96822505565675,6.346893341428861,6.439991904472778,6.634284557781825,6.976320582877959,6.751669702489375,6.846792147338594,6.605950212507589,6.482493422384134,6.834648856506781
23,7.154422181744586,6.508803885853068,7.0572758550900625,6.593806921675774,6.62214126695001,6.587735276259866,6.579639749038655,6.739526411657558,6.943938473993119,6.559400930985629,6.5513054037644185,7.089657963974902,6.917628010524187,7.010726573568103,6.3873709775349115,6.725359239020443,6.634284557781825,7.051204209674153,6.806314511232546,6.848816029143897,6.616069621534102,6.482493422384134,6.877150374418133
24,7.237401335761992,6.508803885853068,7.117992309249138,6.59785468528638,6.62214126695001,6.78000404776361,6.676786075693178,6.788099574984821,6.986439991904472,6.642380085003036,6.5513054037644185,7.132159481886258,6.935842946771909,7.010726573568103,6.419753086419753,6.761789111515888,6.638332321392431,7.120016191054442,6.830601092896176,6.89738919247116,6.670714430277273,6.50475612224246,6.877150374418133
25,7.237401335761992,6.510827767658367,7.158469945355192,6.59785468528638,6.63833232139243,6.824529447480266,6.690953248330297,6.794171220400728,7.065371382311274,6.695001011940903,6.5513054037644185,7.152398299939282,6.935842946771909,7.024893746205223,6.431896377251568,6.761789111515888,6.769884638737098,7.207043108682452,6.917628010524187,6.901436956081763,6.670714430277273,6.593806921675774,6.903460837887068
26,7.304189435336977,6.559400930985629,7.213114754098362,6.59785468528638,6.725359239020441,6.824529447480266,6.771908520542398,6.830601092896176,7.213114754098362,6.745598057073468,6.664642784861363,7.209066990487756,6.978344464683262,7.065371382311274,6.431896377251568,6.767860756931796,6.769884638737098,7.318356607974093,6.960129528435539,6.966201173851447,6.670714430277273,6.715239829993927,7.0066788099574975
27,7.518720906699048,6.6140457397288,7.4418133980975485,6.5998785670916815,6.725359239020441,6.8508399109492,6.7820279295689145,6.871078729002226,7.281926735478648,6.745598057073468,6.664642784861363,7.36288200769075,7.012750455373408,7.152398299939284,6.5229710584901825,6.865007083586319,6.814410038453755,7.332523780611211,7.0572758550900625,7.043108682452943,6.688929366524995,6.715239829993927,7.010726573568103
28,7.579437360858124,6.6504756122242465,7.490386561424812,6.605950212507589,6.808338393037846,6.8508399109492,6.788099574984821,6.945962355798423,7.399311880186198,6.753693584294678,6.67678607569318,7.364905889496052,7.045132564258248,7.383120825743778,6.620117385144707,6.883222019834043,6.814410038453755,7.332523780611211,7.105849018417324,7.178708763408218,6.705120420967416,6.725359239020443,7.020845982594618
29,7.656344869459626,6.664642784861363,7.5146731430884435,6.616069621534102,6.808338393037846,6.8508399109492,6.8123861566484525,7.037037037037037,7.512649261283141,6.836672738312083,6.67678607569318,7.437765634486946,7.063347500505972,7.460028334345276,6.660595021250759,6.883222019834043,6.836672738312084,7.336571544221816,7.107872900222628,7.249544626593808,6.7638129933211895,6.74762193887877,7.020845982594618
30,7.656344869459626,6.775956284153006,7.538959724752075,6.6504756122242465,6.812386156648451,6.856911556365107,6.8123861566484525,7.075490791337786,7.567294070026312,6.8994130742764606,6.67678607569318,7.4802671523983,7.063347500505972,7.496458206840721,6.692977130135599,6.96822505565675,6.838696620117386,7.383120825743775,7.194899817850637,7.249544626593808,6.775956284153006,6.846792147338594,7.020845982594618
31,7.698846387370978,6.89738919247116,7.682655332928557,6.804290629427241,6.812386156648451,6.856911556365107,6.893341428860555,7.075490791337786,7.605747824327061,6.9257235377453945,6.682857721109087,7.4802671523983,7.205019226877152,7.516697024893747,6.692977130135599,6.96822505565675,6.838696620117386,7.522768670309653,7.277878971868043,7.285974499089254,6.7820279295689145,7.01477433717871,7.022869864399918
32,7.717061323618702,7.039060918842339,7.848613640963367,6.862983201781017,6.812386156648451,6.8953653106658575,6.893341428860555,7.095729609390812,7.713013560008097,6.9257235377453945,6.7638129933211895,7.498482088646022,7.23537745395669,7.642177696822507,6.692977130135599,6.96822505565675,6.838696620117386,7.5976522971058476,7.308237198947582,7.4843149160089055,6.7840518113742165,7.01477433717871,7.103825136612022
33,7.719085205424004,7.059299736895365,7.848613640963367,6.865007083586319,6.838696620117384,7.004654928152196,6.893341428860555,7.097753491196114,7.759562841530054,6.9257235377453945,6.771908520542398,7.5389597247520745,7.257640153815018,7.664440396680836,6.753693584294678,7.043108682452943,6.852863792754503,7.628010524185388,7.3770491803278695,7.510625379477839,6.802266747621941,7.02286986439992,7.103825136612022
34,7.7555150779194495,7.059299736895365,7.895162922485326,6.865007083586319,6.887269783444647,7.053228091479458,6.9702489374620535,7.237401335761991,7.761586723335358,6.962153410240843,6.771908520542398,7.601700060716455,7.257640153815018,7.715037441813399,6.753693584294678,7.049180327868853,6.852863792754503,7.644201578627808,7.437765634486946,7.593604533495244,6.802266747621941,7.02286986439992,7.136207245496862
35,7.842541995547459,7.079538554948392,7.903258449706536,6.865007083586319,6.911556365108278,7.053228091479458,7.028941509815827,7.2434729811778995,7.8405181137421565,6.96822505565675,6.771908520542398,7.601700060716455,7.417526816433924,7.795992714025504,6.798218984011331,7.049180327868853,6.852863792754503,7.644201578627808,7.437765634486946,7.593604533495244,6.816433920259057,7.02286986439992,7.225258044930175
36,7.842541995547459,7.111920663833232,7.945759967617892,6.883222019834043,6.931795183161303,7.174660999797612,7.091681845780205,7.26168791742562,7.961951022060312,6.96822505565675,6.771908520542398,7.6462254604331115,7.447885043513462,7.81825541388383,6.798218984011331,7.085610200364298,6.990487755515077,7.644201578627808,7.486338797814207,7.664440396680832,6.943938473993119,7.02286986439992,7.225258044930175
37,7.8870673952641175,7.111920663833232,8.065168994130742,6.952034001214329,6.931795183161303,7.221210281319571,7.091681845780205,7.26168791742562,8.00647642177697,6.988463873709774,6.771908520542398,7.690750860149768,7.447885043513462,7.8364703501315525,6.798218984011331,7.085610200364298,7.156446063549888,7.802064359441407,7.4903865614248115,7.713013560008094,7.0269176280105246,7.02286986439992,7.320380489779398
38,7.8870673952641175,7.174660999797612,8.12588544828982,6.96012952843554,6.931795183161303,7.231329690346084,7.091681845780205,7.3264521351953045,8.097551103015585,7.022869864399918,6.828577211090872,7.70896579639749,7.447885043513462,7.8587330499898815,6.798218984011331,7.085610200364298,7.156446063549888,7.856709168184577,7.52074478850435,7.715037441813397,7.028941509815827,7.02286986439992,7.320380489779398
39,7.986237603723942,7.174660999797612,8.162315320785266,6.96012952843554,6.9722728192673555,7.231329690346084,7.091681845780205,7.490386561424812,8.210888484112527,7.053228091479458,6.881198138028738,7.798016595830804,7.494434325035419,7.9437360858125885,6.862983201781017,7.099777373001418,7.156446063549888,7.856709168184577,7.56729407002631,7.759562841530053,7.051204209674156,7.037037037037036,7.320380489779398
40,7.986237603723942,7.283950617283952,8.265533292855697,6.96012952843554,6.9722728192673555,7.231329690346084,7.148350536328678,7.636106051406598,8.267557174661,7.067395264116574,6.909532483302975,7.856709168184577,7.577413479052824,7.959927140255009,6.862983201781017,7.099777373001418,7.156446063549888,7.856709168184577,7.56729407002631,7.7878971868042886,7.0572758550900625,7.037037037037036,7.320380489779398
41,8.034810767051205,7.287998380894555,8.348512446873102,6.962153410240843,6.9722728192673555,7.2434729811778995,7.1625177089657965,7.636106051406598,8.378870673952639,7.067395264116574,6.909532483302975,7.868852459016392,7.7049180327868845,8.010524185387572,6.962153410240843,7.14227889091277,7.231329690346084,7.8749241044323,7.628010524185388,7.860756931795183,7.071443027727179,7.037037037037036,7.35478648046954
42,8.111718275652702,7.304189435336977,8.425419955474599,6.962153410240843,6.9722728192673555,7.2677595628415315,7.1625177089657965,7.771706132361871,8.540781218376846,7.0876340821696,6.909532483302975,7.939688322201983,7.7049180327868845,8.065168994130742,6.962153410240843,7.14227889091277,7.2414490993725975,8.053025703298928,7.660392633070228,7.92956891317547,7.200971463266544,7.067395264116576,7.368953653106657
43,8.160291438979964,7.304189435336977,8.425419955474599,7.093705727585507,7.0046549281521955,7.423598461849827,7.186804290629428,7.885043513458814,8.540781218376846,7.091681845780205,6.915604128718883,7.974094312892126,7.7049180327868845,8.095527221210281,6.962153410240843,7.14227889091277,7.2414490993725975,8.099574984820888,7.698846387370978,7.9437360858125885,7.221210281319571,7.067395264116576,7.4094312892127085
44,8.206840720501923,7.304189435336977,8.488160291438982,7.093705727585507,7.032989273426432,7.500505970451326,7.186804290629428,7.98421372191864,8.548876745598058,7.136207245496862,6.915604128718883,8.032786885245901,7.7049180327868845,8.168386966201172,7.0572758550900625,7.146326654523375,7.2414490993725975,8.166363084395872,7.698846387370978,7.972070431086825,7.2434729811778995,7.067395264116576,7.460028334345274
45,8.212912365917832,7.340619307832424,8.550900627403362,7.192875936045335,7.032989273426432,7.500505970451326,7.186804290629428,7.98421372191864,8.567091681845781,7.136207245496862,6.915604128718883,8.032786885245901,7.731228496255818,8.326249747014772,7.085610200364298,7.146326654523375,7.2414490993725975,8.166363084395872,7.715037441813399,8.018619712608782,7.312284962558186,7.109896782027929,7.5915806516899424
46,8.293867638129933,7.4235984618498305,8.587330499898806,7.192875936045335,7.05525197328476,7.603723942521755,7.213114754098358,7.988261485529247,8.603521554341226,7.205019226877152,6.947986237603724,8.032786885245901,7.731228496255818,8.451730418943534,7.174660999797612,7.146326654523375,7.2414490993725975,8.239222829386764,7.793968832220199,8.036834648856507,7.407407407407407,7.109896782027929,7.5915806516899424
47,8.316130337988259,7.4235984618498305,8.656142481279094,7.192875936045335,7.05525197328476,7.603723942521755,7.213114754098358,8.012548067192878,8.73102610807529,7.213114754098362,6.962153410240843,8.259461647439789,7.73325237806112,8.516494636713215,7.174660999797612,7.146326654523375,7.2414490993725975,8.239222829386764,7.793968832220199,8.040882412467113,7.407407407407407,7.14227889091277,7.5915806516899424
48,8.358631855899612,7.4235984618498305,8.656142481279094,7.192875936045335,7.122040072859744,7.603723942521755,7.223234163124872,8.012548067192878,8.749241044323009,7.302165553531674,6.9722728192673555,8.316130337988259,7.741347905282332,8.563043918235174,7.255616272009715,7.146326654523375,7.253592390204412,8.328273628820076,7.793968832220199,8.059097348714834,7.407407407407407,7.158469945355192,7.5915806516899424
49,8.40922890103218,7.427646225460434,8.700667880995749,7.287998380894555,7.122040072859744,7.603723942521755,7.223234163124872,8.012548067192878,8.886865007083587,7.358834244080144,6.9722728192673555,8.352560210483707,7.8384942319368545,8.563043918235174,7.332523780611213,7.146326654523375,7.340619307832422,8.421372191863995,7.793968832220199,8.225055656749646,7.5693179518316125,7.19692369965594,7.5915806516899424
50,8.635903663226069,7.427646225460434,8.892936652499492,7.287998380894555,7.1665654725764,7.603723942521755,7.223234163124872,8.091479457599679,8.892936652499495,7.358834244080144,7.020845982594618,8.449706537138232,7.842541995547459,8.575187209066991,7.35478648046954,7.231329690346084,7.340619307832422,8.421372191863995,7.963974903865616,8.40113337381097,7.5693179518316125,7.19692369965594,7.609795587937666
51,8.635903663226069,7.427646225460434,8.923294879579032,7.3224043715847,7.1665654725764,7.603723942521755,7.2475207447885035,8.091479457599679,9.044727787897187,7.3790730621331715,7.128111718275652,8.5043513458814,7.905282331511838,8.575187209066991,7.395264116575593,7.271807326452135,7.342643189637724,8.461849827970045,7.992309249139849,8.43351548269581,7.579437360858128,7.19692369965594,7.660392633070228
52,8.635903663226069,7.453956688929368,9.050799433313095,7.334547662416514,7.174660999797611,7.603723942521755,7.2475207447885035,8.091479457599679,9.081157660392632,7.447885043513459,7.128111718275652,8.573163327261689,7.939688322201983,8.64602307225258,7.395264116575593,7.271807326452135,7.342643189637724,8.52863792754503,7.992309249139849,8.542805100182147,7.579437360858128,7.19692369965594,7.749443432503543
53,8.641975308641975,7.453956688929368,9.050799433313095,7.3547864804695395,7.205019226877151,7.648249342238413,7.2475207447885035,8.091479457599679,9.081157660392632,7.447885043513459,7.176684881602914,8.577211090872293,7.972070431086823,8.674357417526815,7.395264116575593,7.271807326452135,7.342643189637724,8.52863792754503,7.992309249139849,8.554948391013964,7.581461242663428,7.19692369965594,7.749443432503543
54,8.664238008500304,7.453956688929368,9.10139647844566,7.364905889496052,7.205019226877151,7.648249342238413,7.3547864804695395,8.091479457599679,9.081157660392632,7.447885043513459,7.318356607974094,8.593402145314714,7.972070431086823,8.722930580854078,7.445861161708156,7.271807326452135,7.3770491803278695,8.52863792754503,8.059097348714834,8.593402145314714,7.581461242663428,7.211090872293059,7.777777777777778
55,8.720906699048777,7.453956688929368,9.113539769277473,7.405383525602104,7.205019226877151,7.7211090872293076,7.3547864804695395,8.091479457599679,9.081157660392632,7.447885043513459,7.320380489779396,8.593402145314714,7.982189840113338,8.722930580854078,7.445861161708156,7.271807326452135,7.3770491803278695,8.52863792754503,8.073264521351954,8.77150374418134,7.599676178911152,7.211090872293059,7.777777777777778
56,8.729002226269987,7.453956688929368,9.115563651082775,7.421574580044526,7.225258044930174,7.76361060514066,7.3547864804695395,8.125885448289822,9.119611414693383,7.468123861566484,7.320380489779396,8.65411859947379,7.986237603723941,8.722930580854078,7.445861161708156,7.271807326452135,7.381096943938474,8.534709572960939,8.073264521351954,8.77150374418134,7.636106051406598,7.2475207447885035,7.787897186804291
57,8.77959927140255,7.453956688929368,9.216757741347903,7.421574580044526,7.225258044930174,7.76361060514066,7.3547864804695395,8.125885448289822,9.139850232746408,7.468123861566484,7.320380489779396,8.76340821696013,7.998380894555758,8.726978344464682,7.445861161708156,7.298117789921068,7.381096943938474,8.534709572960939,8.073264521351954,8.822100789313904,7.706941914592187,7.2475207447885035,7.787897186804291
58,8.836267961951023,7.453956688929368,9.275450313701679,7.421574580044526,7.229305808540782,7.76361060514066,7.3547864804695395,8.144100384537543,9.198542805100182,7.492410443230115,7.368953653106657,8.793766444039667,8.026715239829992,8.75531268973892,7.500505970451326,7.298117789921068,7.387168589354383,8.658166363084394,8.077312284962558,8.822100789313904,7.706941914592187,7.2475207447885035,7.787897186804291
59,8.836267961951023,7.460028334345276,9.315927949807731,7.4316939890710385,7.229305808540782,7.8303987047156465,7.356810362274842,8.144100384537543,9.344262295081966,7.5430074883626785,7.368953653106657,8.874721716251774,8.265533292855697,8.820076907508602,7.500505970451326,7.397287998380895,7.451932807124066,8.658166363084394,8.115766039263306,8.822100789313904,7.706941914592187,7.2758550900627394,7.787897186804291
60,8.858530661809349,7.498482088646023,9.431289212709977,7.4316939890710385,7.290022262699858,7.8303987047156465,7.356810362274842,8.154219793564057,9.344262295081966,7.547055251973286,7.4013357619915,8.888888888888891,8.320178101598865,8.820076907508602,7.500505970451326,7.397287998380895,7.494434325035418,8.668285772110908,8.115766039263306,8.860554543614652,7.804088241246713,7.2758550900627394,7.787897186804291
61,8.88079336166768,7.522768670309656,9.516292248532684,7.4316939890710385,7.290022262699858,7.8303987047156465,7.4094312892127085,8.154219793564057,9.344262295081966,7.56729407002631,7.403359643796803,8.967820279295688,8.328273628820074,8.820076907508602,7.500505970451326,7.397287998380895,7.528840315725563,8.668285772110908,8.115766039263306,8.949605343047965,7.804088241246713,7.316332726168791,7.787897186804291
62,8.919247115968428,7.522768670309656,9.629629629629632,7.470147743371787,7.290022262699858,7.862780813600485,7.445861161708156,8.154219793564057,9.447480267152397,7.56729407002631,7.403359643796803,9.0548471969237,8.334345274235982,8.820076907508602,7.500505970451326,7.397287998380895,7.530864197530862,8.668285772110908,8.121837684679216,8.998178506375227,7.804088241246713,7.316332726168791,7.802064359441407
63,9.018417324428253,7.528840315725563,9.633677393240236,7.470147743371787,7.312284962558186,7.862780813600485,7.445861161708156,8.154219793564057,9.447480267152397,7.591580651689942,7.403359643796803,9.0548471969237,8.413276664642781,8.880793361667678,7.500505970451326,7.397287998380895,7.530864197530862,8.688524590163933,8.336369156041286,9.00020238818053,7.804088241246713,7.37097753491196,7.802064359441407
64,9.028536733454764,7.621938878769481,9.633677393240236,7.470147743371787,7.312284962558186,7.862780813600485,7.445861161708156,8.154219793564057,9.473790730621332,7.591580651689942,7.403359643796803,9.0548471969237,8.413276664642781,8.963772515685081,7.504553734061932,7.397287998380895,7.530864197530862,8.726978344464682,8.346488565067798,9.00020238818053,7.804088241246713,7.383120825743776,7.802064359441407
65,9.040680024286582,7.621938878769481,9.655940093098565,7.470147743371787,7.312284962558186,7.9194495041489565,7.468123861566484,8.154219793564057,9.500101194090265,7.591580651689942,7.403359643796803,9.077109896782028,8.413276664642781,9.030560615260068,7.504553734061932,7.397287998380895,7.530864197530862,8.753288807933616,8.346488565067798,9.062942724144909,7.808136004857316,7.383120825743776,7.802064359441407
66,9.129730823719894,7.650273224043717,9.655940093098565,7.526816433920258,7.312284962558186,7.9194495041489565,7.468123861566484,8.154219793564057,9.556769884638737,7.591580651689942,7.403359643796803,9.077109896782028,8.429467719085206,9.042703906091884,7.504553734061932,7.397287998380895,7.530864197530862,8.767455980570734,8.370775146731429,9.151993523578223,7.808136004857316,7.383120825743776,7.83444646832625
67,9.129730823719894,7.650273224043717,9.655940093098565,7.526816433920258,7.312284962558186,7.97611819469743,7.482291034203602,8.196721311475411,9.593199757134183,7.591580651689942,7.403359643796803,9.095324833029752,8.435539364501112,9.042703906091884,7.504553734061932,7.397287998380895,7.530864197530862,8.870673952641166,8.480064764217769,9.178303987047157,7.808136004857316,7.383120825743776,7.83444646832625
68,9.160089050799431,7.650273224043717,9.672131147540984,7.559198542805102,7.312284962558186,7.97611819469743,7.482291034203602,8.196721311475411,9.593199757134183,7.591580651689942,7.437765634486946,9.186399514268368,8.571139445456385,9.081157660392632,7.504553734061932,7.415502934628618,7.536935842946772,8.882817243472983,8.480064764217769,9.178303987047157,7.915401740538352,7.494434325035418,7.83444646832625
69,9.160089050799431,7.664440396680836,9.672131147540984,7.559198542805102,7.312284962558186,7.978142076502732,7.482291034203602,8.231127302165554,9.593199757134183,7.609795587937664,7.460028334345274,9.251163732038048,8.571139445456385,9.081157660392632,7.504553734061932,7.415502934628618,7.536935842946772,8.882817243472983,8.48411252782837,9.18032786885246,7.915401740538352,7.5086014976725375,7.83444646832625
70,9.194495041489578,7.664440396680836,9.676178911151588,7.559198542805102,7.312284962558186,7.978142076502732,7.482291034203602,8.231127302165554,9.617486338797814,7.609795587937664,7.460028334345274,9.255211495648656,8.571139445456385,9.081157660392632,7.557174660999798,7.490386561424812,7.565270188221008,8.899008297915403,8.516494636713215,9.212709977737301,7.9194495041489565,7.5086014976725375,7.8364703501315525
71,9.22687715037442,7.664440396680836,9.70248937462052,7.559198542805102,7.312284962558186,7.978142076502732,7.482291034203602,8.231127302165554,9.617486338797814,7.6725359239020445,7.492410443230115,9.303784658975918,8.5832827362882,9.081157660392632,7.557174660999798,7.490386561424812,7.565270188221008,8.91317547055252,8.52054240032382,9.24306820481684,7.9194495041489565,7.6705120420967425,7.8364703501315525
72,9.2896174863388,7.664440396680836,9.742967010726572,7.559198542805102,7.350738716858934,7.978142076502732,7.510625379477839,8.293867638129933,9.625581866019024,7.678607569317951,7.492410443230115,9.303784658975918,8.660190244889696,9.083181542197936,7.557174660999798,7.490386561424812,7.5956284153005456,8.91317547055252,8.52054240032382,9.24306820481684,7.9194495041489565,7.678607569317952,7.842541995547459
