,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
11,26.30563213863725,26.12839700669555,26.069318629381648,25.955100433241444,25.588814493895235,27.48326112642773,25.675462780622286,25.99448601811737,27.006695549428912,25.825128003150848,26.13627412367073,26.971248523040565,26.490744387554155,24.812918471839307,27.152422213469873,26.585269791256398
12,26.801890508074045,26.48286727057897,26.155966916108703,27.258763292634896,25.616384403308395,27.60929499803073,26.25049231981095,26.2229224103978,28.11736904293029,26.07719574635684,26.33320204805041,26.98306419850335,26.545884206380464,24.91925955100433,27.235131941709326,26.585269791256398
13,26.801890508074045,26.81764474202442,26.69948798739661,27.48326112642773,25.691217014572672,27.79046868846003,27.1957463568334,26.38440330838913,29.133517132729427,26.297755021662073,26.451358802678218,27.11303662859393,26.581331232768804,25.391886569515556,28.15281606931863,27.369042930287513
14,26.84127609294997,27.40842851516345,26.880661677825913,28.05829066561639,25.825128003150848,27.79046868846003,27.40842851516345,26.38440330838913,29.172902717605357,26.43560456872785,27.07758960220559,27.11303662859393,27.38085860575029,25.521858999606145,28.747538400945253,27.68018905080741
15,26.84127609294997,27.47538400945254,26.880661677825913,28.19614021268216,25.825128003150848,27.79046868846003,27.40842851516345,26.660102402520675,29.172902717605357,26.43560456872785,27.081528160693182,27.78653012997243,27.38085860575029,25.521858999606145,29.125640015754232,27.73139031114612
16,27.053958251280033,27.47538400945254,27.176053564395428,28.19614021268216,25.896022055927528,27.853485624261516,28.141000393855855,26.66404096100827,29.393461992910595,26.569515557306023,27.10909807010633,27.798345805435208,27.435998424576606,26.51831429696731,29.125640015754232,27.73139031114612
17,27.290271760535642,27.71169751870815,27.38873572272548,28.26703426545884,26.12839700669555,28.49940921622686,28.326112642772735,26.69948798739661,29.393461992910595,26.569515557306023,27.10909807010633,27.81016148089799,28.06616778259157,26.69948798739661,29.393461992910595,28.105553367467515
18,27.290271760535642,28.15675462780622,27.38873572272548,28.26703426545884,27.39661283970067,28.593934619929104,28.507286333202053,27.136667979519487,29.484048838125247,26.742812130760147,27.10909807010633,28.905080740448994,28.20007877116975,26.94367861362741,29.393461992910595,28.105553367467515
19,27.57384797164238,28.385191020086648,27.60535643954313,28.278849940921628,27.39661283970067,28.94446632532493,28.719968491532093,27.66049625836944,29.484048838125247,27.317841669948802,27.58566364710516,29.10988578180386,28.20007877116975,27.17999212288303,29.71642378889327,28.20795588814493
20,27.77471445450965,28.385191020086648,27.8653012997243,28.83418668767231,27.39661283970067,29.08625443087829,28.719968491532093,27.94013391098858,29.50768018905081,27.43599842457661,27.89287120913745,29.10988578180386,28.306419850334773,27.538400945254036,29.830641985033477,28.838125246159905
21,27.853485624261516,28.63332020480504,28.227648680582906,28.83418668767231,27.530523828278852,29.08625443087829,28.83418668767231,28.436392280425373,29.558881449389524,27.43599842457661,28.04253643166601,29.19259551004333,28.357621110673488,27.71563607719575,29.830641985033477,29.2713666797952
22,27.90074832611264,28.794801102796374,28.63332020480504,28.842063804647502,27.530523828278852,29.125640015754232,29.035053170539584,28.436392280425373,29.558881449389524,27.558093737692012,28.04253643166601,29.235919653406853,28.42851516345018,28.314296967309968,29.850334777471446,29.2713666797952
23,27.90074832611264,28.83418668767231,28.63332020480504,28.842063804647502,28.215833005120125,29.32256794013391,29.18865695155573,28.46002363135093,29.558881449389524,27.983458054352106,28.22371012209531,29.235919653406853,28.42851516345018,28.314296967309968,29.850334777471446,29.2713666797952
24,27.90074832611264,28.83418668767231,28.83418668767231,29.141394249704604,28.215833005120125,29.32256794013391,29.212288302481287,28.656951555730604,29.558881449389524,28.09767625049232,28.341866876723124,29.235919653406853,28.42851516345018,29.267428121307606,29.992122883024805,29.28712091374557
25,27.90074832611264,29.023237495076803,28.885387948011022,29.31075226467113,28.49547065773927,29.365892083497442,29.212288302481287,29.165025600630173,29.558881449389524,28.46396218983852,28.818432453721933,30.09452540370225,28.42851516345018,29.279243796770377,29.992122883024805,29.29105947223316
26,27.90074832611264,29.023237495076803,28.936589208349748,29.31075226467113,28.56636471051595,29.6927924379677,29.220165419456478,29.165025600630173,29.558881449389524,28.46396218983852,28.818432453721933,30.09452540370225,28.42851516345018,29.79913351713273,30.46868846002363,29.409216226860966
27,27.95982670342655,29.176841276092947,28.936589208349748,29.484048838125247,28.56636471051595,30.03150846790075,29.610082709728236,29.180779834580544,29.558881449389524,28.46396218983852,29.424970460811345,30.09452540370225,28.42851516345018,29.8188263095707,30.46868846002363,29.82276486805829
28,28.318235525797558,29.590389917290267,28.936589208349748,29.83458054352107,29.105947223316264,30.118156754627808,29.610082709728236,29.743993698306426,29.558881449389524,28.46396218983852,29.76762504923198,30.20086648286728,29.480110279637646,29.8188263095707,30.567152422213468,29.87396612839701
29,28.46396218983852,30.224497833792828,29.03899172902717,29.83458054352107,29.105947223316264,30.539582512800315,29.610082709728236,29.999999999999996,29.558881449389524,28.46396218983852,29.76762504923198,30.64198503347775,29.948798739661285,29.90547459629776,30.768018905080734,29.87396612839701
30,28.46396218983852,30.34659314690823,29.03899172902717,29.83458054352107,29.105947223316264,31.024025206774322,29.661283970066954,29.999999999999996,29.64159117762899,28.475777865301303,29.76762504923198,30.64198503347775,29.948798739661285,29.90547459629776,30.768018905080734,29.87396612839701
31,28.739661283970065,30.66561638440331,29.129578574241823,29.85427333595904,29.88972036234737,31.161874753840088,30.20086648286728,30.1811736904293,29.64159117762899,28.578180385978733,29.76762504923198,30.67743205986609,29.948798739661285,29.90547459629776,30.768018905080734,30.043324143363535
32,28.739661283970065,30.66561638440331,29.82276486805829,29.97636864907444,29.88972036234737,31.299724300905872,30.20086648286728,30.43324143363529,29.64159117762899,28.578180385978733,29.76762504923198,30.68924773532887,29.948798739661285,29.95273729814888,30.768018905080734,30.043324143363535
33,28.739661283970065,30.66561638440331,29.82276486805829,29.97636864907444,29.88972036234737,31.642378889326505,30.20086648286728,30.43324143363529,29.64159117762899,28.578180385978733,30.12603387160299,30.68924773532887,30.05513981882631,30.059078377313906,30.768018905080734,30.350531705395827
34,28.739661283970065,31.102796376526193,30.043324143363535,29.97636864907444,29.88972036234737,31.642378889326505,30.228436392280425,30.43324143363529,29.649468294604176,28.645135880267826,30.12603387160299,30.88223710122095,30.2993304450571,30.059078377313906,30.768018905080734,31.32335565183143
35,29.01536037810161,31.102796376526193,30.043324143363535,29.98030720756203,29.88972036234737,31.642378889326505,30.26782197715636,30.43324143363529,29.649468294604176,28.668767231193375,30.12603387160299,30.88223710122095,30.2993304450571,30.295391886569508,30.972823946435604,31.32335565183143
36,29.1492713666798,31.102796376526193,30.5474596297755,30.16148089799134,29.88972036234737,31.721150059078372,30.26782197715636,30.878298542733358,29.649468294604176,28.67270578968097,30.40173296573454,30.88223710122095,30.2993304450571,30.295391886569508,30.972823946435604,31.32335565183143
37,29.47223316266247,31.17762898779047,30.5474596297755,30.16148089799134,29.88972036234737,31.93777077589602,30.65380070894053,30.878298542733358,29.649468294604176,28.802678219771558,30.618353682552186,31.146120519889728,30.2993304450571,30.295391886569508,31.016148089799128,31.32335565183143
38,29.47223316266247,31.17762898779047,30.5474596297755,30.16148089799134,30.31114612051989,31.94170933438361,30.65380070894053,30.878298542733358,29.76762504923198,28.802678219771558,30.618353682552186,31.25246159905475,30.3662859393462,30.295391886569508,31.079165025600624,31.32335565183143
39,29.47223316266247,31.311539976368646,30.58290665616385,30.16148089799134,30.35840882237101,31.94170933438361,30.99645529736116,30.878298542733358,29.881843245372192,29.003544702638827,30.618353682552186,31.25246159905475,30.389917290271764,30.295391886569508,31.079165025600624,31.374556912170142
40,29.47223316266247,31.311539976368646,30.58290665616385,30.16148089799134,30.35840882237101,31.94170933438361,31.043717999212287,30.980701063410798,30.523828278849937,29.003544702638827,30.63804647499016,31.25246159905475,30.389917290271764,30.3072075620323,31.079165025600624,31.374556912170142
41,30.09846396218984,31.311539976368646,30.58290665616385,30.32690035447027,31.051595116187478,32.17014572666404,31.043717999212287,30.980701063410798,30.523828278849937,29.298936589208346,30.63804647499016,31.291847183930685,30.389917290271764,30.69318629381646,31.079165025600624,31.39031114612052
42,30.09846396218984,31.311539976368646,30.58290665616385,30.43717999212289,31.05553367467507,32.17014572666404,31.043717999212287,30.980701063410798,30.76014178810555,29.298936589208346,30.63804647499016,31.291847183930685,30.389917290271764,30.69318629381646,31.079165025600624,31.39031114612052
43,30.66561638440331,31.33123276880661,30.58290665616385,30.43717999212289,31.079165025600638,32.17014572666404,31.043717999212287,30.980701063410798,30.972823946435604,29.338322174084286,30.63804647499016,31.437573847971645,30.389917290271764,30.69318629381646,31.29578574241827,31.532099251673884
44,30.66561638440331,31.33123276880661,30.590783773139034,30.84679007483261,31.315478534856247,32.575817250886175,31.083103584088224,30.980701063410798,30.972823946435604,29.5116187475384,30.63804647499016,31.437573847971645,30.519889720362354,30.78377313903112,31.29578574241827,31.532099251673884
45,31.232768806616782,31.33123276880661,30.590783773139034,30.84679007483261,31.315478534856247,32.575817250886175,31.433635289484048,30.980701063410798,30.972823946435604,29.62189838519102,30.787711697518713,31.453328081922017,30.7286333202048,30.862544308782983,31.29578574241827,31.59905474596298
46,31.44938952343443,31.33123276880661,30.590783773139034,30.988578180385982,31.61087042142575,32.575817250886175,31.433635289484048,31.039779440724697,31.00039385584876,29.62189838519102,31.25246159905475,31.453328081922017,30.98463962189839,30.862544308782983,31.433635289484048,31.59905474596298
47,31.44938952343443,31.33123276880661,30.590783773139034,30.988578180385982,31.855061047656555,32.654588420638035,31.433635289484048,31.039779440724697,31.067349350137853,29.62189838519102,31.449389523434423,31.453328081922017,30.98463962189839,30.862544308782983,31.433635289484048,31.59905474596298
48,31.44938952343443,31.33123276880661,30.89011421819614,31.181567546278067,32.055927530523824,32.654588420638035,31.433635289484048,31.59905474596298,31.067349350137853,29.62189838519102,31.449389523434423,31.61087042142575,30.98463962189839,30.862544308782983,31.445450964946822,31.59905474596298
49,31.44938952343443,31.33123276880661,30.917684127609302,31.181567546278067,32.055927530523824,32.654588420638035,31.433635289484048,31.59905474596298,31.303662859393462,29.62189838519102,31.449389523434423,31.61087042142575,31.027963765261923,30.862544308782983,31.445450964946822,31.59905474596298
50,31.48877510831036,31.630563213863727,30.917684127609302,31.181567546278067,32.32768806616778,32.654588420638035,31.476959432847572,32.260732571878684,31.303662859393462,29.921228830248126,31.449389523434423,31.66994879873966,31.027963765261923,30.862544308782983,31.445450964946822,31.59905474596298
51,31.48877510831036,31.630563213863727,30.917684127609302,31.181567546278067,32.32768806616778,32.654588420638035,31.476959432847572,32.36313509255612,31.3430484442694,30.007877116975195,31.449389523434423,31.66994879873966,31.047656557699884,30.862544308782983,31.461205198897204,31.59905474596298
52,31.59905474596298,31.630563213863727,30.917684127609302,31.181567546278067,32.32768806616778,32.654588420638035,31.602993304450568,32.36313509255612,31.3430484442694,30.007877116975195,31.449389523434423,31.66994879873966,31.047656557699884,30.862544308782983,31.461205198897204,31.59905474596298
53,31.59905474596298,31.630563213863727,30.917684127609302,31.27215439149272,32.32768806616778,32.654588420638035,31.602993304450568,32.36313509255612,31.3430484442694,30.007877116975195,31.449389523434423,32.15045293422607,31.17762898779047,30.862544308782983,31.512406459235915,31.59905474596298
54,31.59905474596298,31.630563213863727,30.917684127609302,31.28397006695549,32.58369436786136,32.654588420638035,31.602993304450568,32.36313509255612,31.421819614021267,30.08270972823946,31.449389523434423,32.15045293422607,31.17762898779047,30.862544308782983,31.512406459235915,31.59905474596298
55,31.66601024025207,31.630563213863727,30.917684127609302,31.28397006695549,32.60338716029933,32.654588420638035,31.855061047656555,32.36313509255612,31.421819614021267,30.08270972823946,31.449389523434423,32.4379677038204,31.17762898779047,30.862544308782983,31.512406459235915,31.68570303269004
56,31.79204411185507,32.288302481291836,31.14218196140213,31.299724300905872,32.60338716029933,32.654588420638035,31.87081528160693,32.36313509255612,31.421819614021267,30.08270972823946,31.449389523434423,32.4379677038204,31.28397006695549,30.862544308782983,31.512406459235915,31.689641591177626
57,31.79204411185507,32.6191413942497,31.315478534856247,31.70145726664041,32.60338716029933,32.654588420638035,31.87081528160693,32.36313509255612,31.421819614021267,30.08270972823946,31.449389523434423,32.4379677038204,31.295785742418275,30.862544308782983,31.658133123276876,31.689641591177626
58,31.858999606144145,32.6191413942497,31.315478534856247,31.70145726664041,32.60338716029933,32.910594722331616,31.87081528160693,32.36313509255612,31.421819614021267,30.21662071681765,31.449389523434423,32.4379677038204,31.295785742418275,30.964946829460416,31.66994879873966,31.744781410003945
59,31.858999606144145,32.6191413942497,31.543914927136672,31.70145726664041,32.60338716029933,32.910594722331616,31.988972036234745,32.36313509255612,31.421819614021267,30.256006301693578,31.449389523434423,32.4379677038204,31.295785742418275,31.209137455691213,31.73296573454116,31.744781410003945
60,31.858999606144145,32.6191413942497,31.642378889326512,31.70145726664041,32.60338716029933,32.910594722331616,32.47735328869633,32.638834186687674,31.421819614021267,30.299330445057112,31.449389523434423,32.4379677038204,31.362741236707365,31.209137455691213,31.73296573454116,32.040173296573464
61,31.858999606144145,32.6191413942497,31.642378889326512,31.89050807404489,32.60338716029933,32.910594722331616,32.47735328869633,32.638834186687674,31.437573847971645,30.299330445057112,31.780228436392285,32.4379677038204,31.362741236707365,31.209137455691213,31.73296573454116,32.09531311539977
62,31.858999606144145,32.6191413942497,31.642378889326512,31.89050807404489,32.60338716029933,32.910594722331616,32.66246553761324,32.638834186687674,31.437573847971645,30.299330445057112,31.83536825521859,32.4379677038204,31.362741236707365,31.354864119732174,31.73296573454116,32.2567940133911
63,31.9495864513588,32.6191413942497,31.642378889326512,32.52461599054746,32.60338716029933,33.00118156754628,32.66246553761324,32.638834186687674,31.437573847971645,31.027963765261923,31.83536825521859,32.4379677038204,31.362741236707365,31.354864119732174,31.73296573454116,32.41827491138243
64,31.9495864513588,32.6191413942497,31.84324537219378,32.63489562820008,32.60338716029933,33.30445057109098,33.040567152422206,32.638834186687674,31.437573847971645,31.027963765261923,31.83536825521859,32.4379677038204,31.43757384797164,31.508467900748325,31.73296573454116,32.41827491138243
65,31.98897203623473,32.6191413942497,31.84324537219378,32.63489562820008,32.753052382827875,33.30445057109098,33.040567152422206,32.638834186687674,31.437573847971645,31.027963765261923,31.94170933438361,32.493107522646696,31.43757384797164,31.508467900748325,31.73296573454116,32.41827491138243
66,31.98897203623473,32.8672705789681,31.84324537219378,32.63489562820008,32.753052382827875,33.30445057109098,33.040567152422206,32.638834186687674,31.437573847971645,31.027963765261923,31.94170933438361,32.493107522646696,31.43757384797164,31.508467900748325,31.73296573454116,32.41827491138243
67,31.98897203623473,32.8672705789681,31.87869239858212,32.63489562820008,32.753052382827875,33.30445057109098,33.040567152422206,32.638834186687674,31.437573847971645,31.11855061047657,31.94170933438361,32.493107522646696,31.646317447814088,31.508467900748325,32.36313509255612,32.41827491138243
68,31.98897203623473,32.87120913745569,31.87869239858212,32.63489562820008,32.753052382827875,33.30445057109098,33.040567152422206,32.638834186687674,31.68570303269004,31.232768806616782,31.94170933438361,32.493107522646696,31.70145726664041,31.508467900748325,32.36313509255612,32.41827491138243
69,31.98897203623473,32.87120913745569,32.05986608901143,32.63489562820008,32.753052382827875,33.30445057109098,33.040567152422206,32.638834186687674,31.68570303269004,31.378495470657743,31.94170933438361,32.493107522646696,31.70145726664041,31.508467900748325,32.36313509255612,32.41827491138243
70,31.98897203623473,32.87120913745569,32.05986608901143,32.63489562820008,32.753052382827875,33.30445057109098,33.040567152422206,32.75699094131548,31.68570303269004,31.378495470657743,31.94170933438361,32.493107522646696,31.70145726664041,31.508467900748325,32.36313509255612,32.43009058684522
71,31.98897203623473,33.028751476959435,32.05986608901143,32.63489562820008,32.753052382827875,33.30445057109098,33.23749507680189,32.89877904686885,31.894446632532485,31.378495470657743,31.94170933438361,33.016935801496636,31.764474202441907,31.63450177235132,32.36313509255612,32.43009058684522
72,31.98897203623473,33.028751476959435,32.05986608901143,32.717605356439535,32.76092949980307,33.30445057109098,33.23749507680189,32.89877904686885,31.894446632532485,31.39424970460811,31.94170933438361,33.016935801496636,31.764474202441907,31.65025600630169,32.36313509255612,32.43009058684522
73,31.98897203623473,33.028751476959435,32.445844820795585,32.717605356439535,32.76092949980307,33.30445057109098,33.23749507680189,32.89877904686885,31.94170933438361,31.39424970460811,31.94170933438361,33.016935801496636,31.831429696730996,31.65025600630169,32.36313509255612,32.508861756597085
74,32.39464356045687,33.028751476959435,32.445844820795585,32.717605356439535,32.76092949980307,33.30445057109098,33.23749507680189,32.89877904686885,31.98503347774714,31.43363528948405,31.94170933438361,33.016935801496636,31.831429696730996,31.65025600630169,32.540370224497835,32.508861756597085
75,32.46947617172115,33.028751476959435,32.445844820795585,32.717605356439535,32.76092949980307,33.30445057109098,33.23749507680189,32.89877904686885,32.1307601417881,31.43363528948405,31.94170933438361,33.016935801496636,31.831429696730996,31.65025600630169,32.540370224497835,32.6230799527373
76,32.46947617172115,33.36352894840489,32.445844820795585,32.717605356439535,32.76092949980307,33.35959038991729,33.23749507680189,32.89877904686885,32.1307601417881,31.43363528948405,31.945647892871214,33.11933832217407,31.831429696730996,31.81961402126821,32.540370224497835,32.6230799527373
77,32.808192201654194,33.36352894840489,32.445844820795585,32.717605356439535,32.76092949980307,33.35959038991729,33.23749507680189,32.89877904686885,32.1307601417881,31.43363528948405,32.071681764474214,33.11933832217407,31.83930681370618,31.81961402126821,32.69397400551398,32.6230799527373
78,32.95391886569515,33.36352894840489,32.445844820795585,32.717605356439535,32.76092949980307,33.35959038991729,33.23749507680189,32.89877904686885,32.1307601417881,31.43363528948405,32.39464356045687,33.41866876723119,31.83930681370618,31.81961402126821,32.69397400551398,32.63095706971249
79,32.95391886569515,33.36352894840489,32.44978337928318,32.717605356439535,32.76092949980307,33.35959038991729,33.23749507680189,32.92241039779441,32.1307601417881,31.43363528948405,32.39464356045687,33.41866876723119,31.83930681370618,31.94170933438361,32.69397400551398,32.63095706971249
80,32.95391886569515,33.36352894840489,32.44978337928318,32.717605356439535,33.422607325718786,33.35959038991729,33.23749507680189,33.01693580149666,32.16620716817645,31.43363528948405,32.39464356045687,33.41866876723119,31.83930681370618,31.97715636077195,32.69397400551398,32.63095706971249
81,32.95391886569515,33.36352894840489,32.607325718786925,32.717605356439535,33.422607325718786,33.35959038991729,33.23749507680189,33.54470263883419,32.35919653406853,31.43363528948405,32.50492319810949,33.50531705395825,31.862938164631736,31.97715636077195,32.69397400551398,32.772745175265854
82,32.95391886569515,33.36352894840489,32.607325718786925,32.717605356439535,33.422607325718786,33.35959038991729,33.23749507680189,33.54470263883419,32.35919653406853,31.461205198897204,32.50492319810949,33.50531705395825,32.03229617959826,32.288302481291836,32.69397400551398,32.772745175265854
83,32.95391886569515,33.36352894840489,32.607325718786925,32.717605356439535,33.422607325718786,33.35959038991729,33.23749507680189,33.54470263883419,32.35919653406853,31.461205198897204,32.713666797951944,33.50531705395825,32.03229617959826,32.288302481291836,32.69397400551398,32.93816463174478
84,32.95391886569515,33.36352894840489,32.86333202048051,32.879086254430874,33.422607325718786,33.35959038991729,33.548641197321786,33.54470263883419,32.35919653406853,31.476959432847572,33.22174084285152,33.50531705395825,32.03229617959826,32.39070500196927,32.69397400551398,32.93816463174478
85,33.205986608901135,33.43442300118157,32.86333202048051,32.879086254430874,33.422607325718786,33.35959038991729,33.548641197321786,33.54470263883419,32.35919653406853,31.476959432847572,33.22174084285152,33.50531705395825,32.03229617959826,32.46553761323356,32.69397400551398,32.93816463174478
86,33.205986608901135,33.48562426152028,32.86333202048051,32.879086254430874,33.422607325718786,33.35959038991729,33.548641197321786,33.54470263883419,32.35919653406853,31.516345017723516,33.22174084285152,33.50531705395825,32.03229617959826,32.46553761323356,32.69397400551398,32.93816463174478
87,33.205986608901135,33.48562426152028,32.86333202048051,32.879086254430874,33.422607325718786,33.35959038991729,33.548641197321786,33.66679795194959,32.43009058684522,31.516345017723516,33.22174084285152,33.50531705395825,32.03229617959826,32.615202835762105,32.69397400551398,32.93816463174478
88,33.205986608901135,33.71012209531312,32.86333202048051,32.879086254430874,33.422607325718786,33.35959038991729,33.548641197321786,33.66679795194959,32.43009058684522,31.516345017723516,33.22174084285152,33.50531705395825,32.03229617959826,32.638834186687674,32.69397400551398,33.2965734541158
89,33.205986608901135,33.71012209531312,32.86333202048051,32.879086254430874,33.422607325718786,33.35959038991729,33.548641197321786,33.66679795194959,32.43009058684522,31.516345017723516,33.22174084285152,33.50531705395825,32.03229617959826,32.638834186687674,32.749113824340284,33.2965734541158
90,33.205986608901135,33.71012209531312,32.86333202048051,32.879086254430874,33.422607325718786,33.35959038991729,33.548641197321786,34.09216226860969,32.43009058684522,31.516345017723516,33.22174084285152,33.50531705395825,32.03229617959826,32.638834186687674,32.83182355257976,33.2965734541158
91,33.30838912957857,33.71012209531312,32.86333202048051,32.879086254430874,33.528948404883806,33.35959038991729,33.548641197321786,34.09216226860969,32.43009058684522,31.614808979913352,33.22174084285152,33.50531705395825,32.03229617959826,32.638834186687674,32.83182355257976,33.2965734541158
92,33.39897597479323,33.71012209531312,32.86333202048051,32.879086254430874,33.528948404883806,33.35959038991729,33.548641197321786,34.09216226860969,32.68609688853879,31.614808979913352,33.22174084285152,33.50531705395825,32.03229617959826,32.638834186687674,32.83182355257976,33.2965734541158
93,33.39897597479323,33.71012209531312,32.86333202048051,32.879086254430874,33.528948404883806,33.35959038991729,33.548641197321786,34.09216226860969,32.68609688853879,31.614808979913352,33.22174084285152,33.50531705395825,32.03229617959826,32.642772745175265,32.83182355257976,33.2965734541158
94,33.39897597479323,33.71012209531312,32.86333202048051,32.879086254430874,33.528948404883806,33.35959038991729,33.548641197321786,34.09216226860969,32.847577786530124,31.929893658920825,33.22174084285152,33.50531705395825,32.03229617959826,32.642772745175265,32.83182355257976,33.2965734541158
95,33.39897597479323,33.71012209531312,32.86333202048051,32.879086254430874,33.528948404883806,33.35959038991729,33.548641197321786,34.09216226860969,32.847577786530124,31.929893658920825,33.22174084285152,33.50531705395825,32.03229617959826,32.642772745175265,32.83182355257976,33.2965734541158
96,33.39897597479323,33.942497046081144,32.86333202048051,32.879086254430874,33.528948404883806,33.35959038991729,33.548641197321786,34.17881055533675,32.847577786530124,31.929893658920825,33.22174084285152,33.50531705395825,32.03229617959826,32.642772745175265,32.83182355257976,33.2965734541158
97,33.39897597479323,33.942497046081144,32.86333202048051,32.879086254430874,33.528948404883806,33.35959038991729,33.548641197321786,34.17881055533675,32.847577786530124,31.929893658920825,33.22174084285152,33.50531705395825,32.03229617959826,32.642772745175265,32.83182355257976,33.2965734541158
98,33.39897597479323,33.942497046081144,32.86333202048051,32.879086254430874,33.91886569515557,33.35959038991729,33.548641197321786,34.17881055533675,32.847577786530124,31.929893658920825,33.22174084285152,33.50531705395825,32.03229617959826,32.914533280819214,32.83182355257976,33.2965734541158
99,33.39897597479323,33.942497046081144,32.93422607325719,32.879086254430874,33.91886569515557,33.35959038991729,33.548641197321786,34.17881055533675,32.847577786530124,31.929893658920825,33.22174084285152,33.50531705395825,32.181961402126824,32.914533280819214,33.05632138637259,33.39503741630564
